source,year,abstract,label
Jurnal INFOTEL IT Telkom,2013,"Teknologi RFID merupakan teknologi baru yang belum banyak diterapkan. Adanya teknologi ini dapat mengurangi kelemahan dari teknologi barcode. Salah satu penerapan teknologi RFID digunakan untuk kartu anggota perpustakaan. Perpustakaan STT Telematika merupakan perpustakaan yang menggunakan kartu anggota untuk transaksi peminjaman dan pengembalian saja. Adanya teknologi RFID pada kartu anggota dapat menciptakan kartu yang multifungsi, selain digunakan untuk transaksi peminjaman dan pengembalian buku, kartu anggota dapat digunakan untuk absensi pengunjung. Pendistribusian absensi pengunjung dan laporan perpustakaan ini dengan memanfaatkan konsep client-server, sehingga memudahkan pustakawan dalam pengelolaan data. Bahasa pemrograman yang digunakan dalam pembuatan Sistem Informasi Perpustakaan adalah Java 2 Standard Edition (J2SE) dengan menggunakan NetBeans 7.0 sebagai IDE. Penyimpanan database Perpustakaan menggunakan database MySQL. Metode perancangan perangkat lunak untuk pembuatan program dengan menggunakan model waterfall atau linear sequential. Model perancangan untuk pembuatan sistem informasi perpustakaan menggunakan Unified Modelling Language (UML) seperti diagram usecase, diagram activity, dan diagram class. Model perancangan database dengan menggunakan Entity Relationship Diagram (ERD) untuk pengembangan sistem informasi perpustakaan. Pengujian sistem informasi perpustakaan yang digunakan adalah pengujian terhadap user requirement, pengujian terhadap program dengan menggunakan pengujian blacbox, dan pengujian terhadap pengguna. RFID yang digunakan untuk sistem informasi perpustakaan berupa RFID reader yang digunakan untuk membaca informasi yang dibawa oleh RFID tag dan RFID tag yang digunakan untuk untuk memancarkan informasi ke RFID reader. Keberhasilan konsep client-server berasal dari keberhasilan absensi pengunjung dan menampilkan laporan yang dilakukan dari client, serta keberhasilan server untuk menyimpan data absensi pengunjung yang berasal dari client.",human
Jurnal INFOTEL IT Telkom,2013,"Information Technology Governance (IT Governance) merupakan faktor penting bagi organisasi atau perusahaan dalam memanfaatkan teknologi informasi. Adanya IT Governance akan memberikan jaminan bahwa pemanfaatan teknologi informasi dapat sejalan dengan tujuan organisasi. PT. Pertamina (Persero) sebagai perusahaan minyak berskala nasional yang telah berkomitmen untuk memberikan kontribusi yang terbaik bagi perekonomian Indonesia telah melakukan transformasi perusahaan menjadi dua tema besar, yaitu fundamental dan bisnis. Untuk mendukung komitmen tersebut, maka diperlukan peran IT yang besar. Pada Code of Corporate Governance PT.Pertamina, dicantumkan mengenai pentingnya penerapan IT Governance dalam mendukung proses bisnis yang dilakukan PT. Pertamina.",human
Jurnal INFOTEL IT Telkom,2016,"Dewasa ini, teknologi informasi yang praktis dan efisien sangatlah dibutuhkan. Jaringan ad hoc merupakan teknologi wireless LAN (WLAN) yang tidak membutuhkan suatu infrastruktur seperti base station pada jaringannya. Akan tetapi, teknologi wireless sering kali memiliki keterbatasan resource. Standar IEEE 802.11ah didesain untuk bekerja pada frekuensi sub ""“ 1 GHz, jangkauan transmisinya mencapai 1 Km, konsumsi daya yang rendah, serta dapat melayani ribuan station untuk sebuah access point. Pada penelitian ini telah membandingkan protokol routing DSDV dan OLSR pada standar IEEE 802.11ah dengan menggunakan NS 3. Sedangkan parameter perbandingan yang digunakan adalah throughput, packet delivery ratio, rata ""“ rata delay, dan konsumsi energi. Berdasarkan hasil yang didapat, protokol routing OLSR memiliki kinerja yang lebih baik dibandingkan protokol routing DSDV pada skenario perubahan kecepatan. Nilai rata ""“ rata throughput untuk OLSR adalah 28400 Bps sedangkan untuk DSDV adalah 2934 Bps. Nilai rata ""“ rata PDR untuk OLSR adalah 14,582 % sedangkan untuk DSDV adalah 2,7 %. Nilai rata ""“ rata delay untuk OLSR adalah 0,04453994 s sedangkan untuk DSDV adalah 0,6261986 s. Sedangkan rasio perbandingan untuk konsumsi energi antara protokol routing OLSR dan DSDV adalah 1,48 % untuk skenario perubahan kecepatan.",human
Jurnal INFOTEL IT Telkom,2016,"Penelitian ini bertujuan untuk mencari solusi terbaik dalam pemeriksaan kesegaran ikan bandeng pada usaha kecil menengah. Teknik pemeriksaan kesegaran ikan bandeng selama ini masih ditentukan dengan cara analisis mikrobiologi dan kimiawi. Teknik ini dianggap kurang tepat dikarenakan selain membutuhkan banyak tenaga manusia yang rentan dalam melakukan kesalahan dan kelelahan fisik, juga membutuhkan biaya yang besar dan waktu yang lama, sehingga mempengaruhi produksi ikan bandeng. Dalam penelitian ini diusulkan suatu metode pengolahan citra dengan teknik mencari selisih nilai R, G, B pada citra referensi (latih) dengan citra masukan (uji) untuk selanjutnya nilai selisih tersebut dihitung dengan persamaan Euclidian (Length) dan dibandingkan dengan nilai threshold (T). Data referensi yang digunakan 3 ikan bandeng segar, Sehingga citra referensi yang dihasilkan pada posisi R=160,G=35,B=35 dan threshold 55, Dari hasil percobaan dengan menggunakan 10 ikan bandeng segar dihasilkan nilai deteksi sebesar 100%, dan percobaan dengan menggunakan 10 ikan bandeng tidak segar dihasilkan nilai deteksi sebesar 80%",human
Jurnal INFOTEL IT Telkom,2016,"Pelaksanaan proses penjurusan siswa menggunakan cara manual menyebabkan pengolahan data belum dilaksanakan secara maksimal. Hal ini mendorong perlunya mengembangkan sistem berbasis komputer untuk memudahkan proses penjurusan. Tujuan penelitian ini adalah menerapkan metode profile matching untuk evaluasi potensi akademik penjurusan siswa. Metode profile matching digunakan dengan menganalisa kriteria penilaian akademik dan non akademik. Kriteria nilai akademik meliputi nilai rata-rata raport dan nilai Ujian Nasional sedangkan data nilai non akademik siswa meliputi minat siswa, minat orang tua, tes IQ dan catatan prestasi siswa. Adapun rekomendasi jurusan meliputi jurusan IPA, IPS dan Bahasa. Selanjutnya kriteria penilaian disesuaikan dengan nilai gap kompetensi jurusan berdasarkan kategori core factor dan secondary factor. Perancangan aplikasi menggunakan bahasa pemrograman java dan database mySQL. Hasil penelitian berupa rancangan aplikasi yang dapat menunjukkan rekomendasi jurusan siswa Madrasah.",human
Jurnal INFOTEL IT Telkom,2016,"Kemampuan setiap kota dalam menarik investor dan wisatawan tersebut dapat dilihat dari bagaimana keseriusan pemerintah kota dalam membangun identitas kotanya. Salah satu hal yang dapat menjadikan sebuah kota memiliki identitas yang unik adalah kemampuannya menyediakan informasi publik yang benar dan lengkap mengenai hal-hal yang berkaitan dengan kota tersebut seperti fasilitas umum (fasum) dan fasilitas sosial (fasos). Salah satu konsep yang populer digunakan dalam menjawab tantangan tersebut adalah konsep city directory. City directory adalah salah satu bentuk layanan berbasis lokasi untuk dapat memberikan informasi yang dapat diakses kapan dan dimanapun mengenai keberadaan fasilitas umum (fasum) dan fasilitas sosial (fasos) dari sebuah kota. Konsep city directory merupakan sebuah rangkaian proses yang bertahap, jangka panjang, dan komprehensif sehingga diperlukan konsistensi dalam penerapannya. Penelitian kali ini dilakukan dalam rangka membangun identitas kota purbalingga dengan menerapkan konsep city directory. Dengan menggunakan metode wawancara, analisis dokumen, dan observasi langsung di lapangan, studi ini menunjukan proses penerapan konsep city directory kota Purbalingga dilakukan secara bertahap, bersinergi dengan rencana pembangunan yang ada, berjalan secara komprehensif dan paralel pada semua aspek yang dapat memperkuat identitas kota yaitu pengembangan dan partisipasi penduduk lokal, infrastruktur, pelayanan, dan promosi kota.",human
Jurnal INFOTEL IT Telkom,2016,"Indeks Pembangunan Manusia (IPM) merupakan gambaran komprehensif mengenai tingkat pencapaian pembangunan manusia di suatu daerah, sebagai dampak dari kegiatan pembangunan yang dilakukan di daerah tersebut. Membangun sebuah model prediksi tingkat IPM sangat dibutuhkan untuk mengetahui faktor-faktor apa saja yang berpengaruh dominan dan dijadikan sasaran fokus pengembangan dan perbaikan di daerah untuk dapat meningkatkan IPM. Penelitian ini menggunakan metode Dynamic Bayesian Networks untuk prediksi dan pemodelan suatu sistem yang dilengkapi dengan visualisasi berupa graf. Pada penelitian ini software CaMML versi 1.4.1 digunakan untuk membangun struktur graf Dynamic Bayesian Networks dan package Netica J-API yang berbasis Java untuk memvisualisasikan serta evaluasi graf. Evaluasi dilakukan dengan mengukur nilai akurasi dengan membentuk matriks konfusi. Eksperimen menggunakan 75% data latih dan 25% data uji pada prediksi tiga kategori tingkat IPM menunjukkan hasil yang terbaik, yaitu dapat memprediksi dengan akurasi sebesar 88,461%. Identifikasi keterkaitan variabel diketahui dengan memperhatikan struktur graf Dynamic Bayesian Networks. Struktur graf Dynamic Bayesian Networks yang terbangun bisa dijadikan model prediksi di mana dapat memberikan rekomendasi faktor utama apa yang perlu diperhatikan untuk meningkatkan kategori tingkat IPM di kab/kota yang ada di provinsi Jawa Barat, yaitu faktor pendidikan, faktor kependudukan, dan faktor kesehatan.",human
Jurnal INFOTEL IT Telkom,2016,"Metode runtun waktu cocok digunakan ketika akan memeriksa setiap pola data secara sistematis dan memiliki banyak variabel bebas, seperti pada kasus harga minyak mentah. Salah satu penelitian yang memanfaatkan metode runtun waktu adalah integrasi antara Ensemble Empirical Mode Decomposition (EEMD) dan jaringan syaraf berdasarkan algoritma Polak-RibiÃ©re Conjugate Gradient (PCG). Namun, PCG memerlukan pengaturan parameter bebas dalam proses pembelajarannya. Sementara, parameter yang sesuai sangat dibutuhkan nbsp; untuk mendapatkan hasil peramalan yang akurat. Penelitian ini mengusulkan integrasi antara EEMD dan Generalized Regression Neural Network (GRNN). GRNN memiliki keunggulan, yaitu: tidak memerlukan pengaturan parameter dan proses pembelajaran yang cepat. Untuk evaluasi, kinerja metode EEMD-GRNN dibandingkan nbsp;dengan GRNN. Hasil eksperimen menunjukkan bahwa metode EEMD-GRNN menghasilkan peramalan yang lebih baik dari GRNN.",human
Jurnal INFOTEL IT Telkom,2016,"Tingginya tingkat pencemaran air menyebabkan peningkatan kadar nitrogen pada eksosistem perairan, telah memicu terjadinya fenomena eutrofikasi yang berbahaya bagi ekosistem perairan. Instalasi pengolahan air limbah atau Wastewater Treatment Plant (WWTP) merupakan solusi pengendalian pencemaran air. Pengendalian kadar cemaran nitrogen pada instalasi pengolahan air limbah tergolong tidak mudah dikarenakan perilaku bakteri pada reaktor biologis yang sukar diprediksi. Pengujian strategi kendali kadar nitrogen dilakukan dengan menggunakan model BSM1(Benchmark Simulation Model no.1). Manipulasi laju sirkulasi internal digunakan untuk mengendalikan kadar nitrogen. Dengan mengimplementasikan pengendali nitrat berbasis Fuzzy-PID, didapatkan kualitas cemaran dengan kadar nitrogen dan ammonia lebih rendah dibandingkan dengan kendali PID konvensional. Kadar nitrogen dan ammonia berkurang sebesar 0.17 mg N/l (0.99%) dan 0.1 mg N/l (3.4%). Konsumsi energi listrik yang dibutuhkan instalasi pengolahan limbah selama 14 hari turun sebesar 193 kWh.",human
Jurnal INFOTEL IT Telkom,2016,"Sistem pengenalan diri (personal recognition) adalah sebuah sistem untuk mengenali identitas seseorang secara otomatis dengan menggunakan computer dengan kata sandi (password), ID card, atau PIN untuk mengidentifikasi seseorang. Namun,pengenalan diri dengan sistem tersebut memiliki beberapa kelemahan yaitu dapat dicuri dan mudah diduplikasi, memiliki kemungkinan seseorang untuk lupa dan beberapa password dapat diperkirakan sehingga dapat dimanfaatkan oleh orang-orang yang tidak bertanggungjawab. Untuk dapat mengenali seseorang secara otomatis dapat dilakukan secara komputasi, yaitu dengan menggunakan jaringan syaraf tiruan. Penelitian ini mengimplementasikan metode jaringan syaraf tiruan Learning Vector Quantization dengan objek pengenalan yaitu telapak tangan. Dalam penelitian ini model proses pengembangan perangkat lunak yang digunakan adalah Waterfall, sedangkan bahasa pemrograman yang digunakan adalah Matlab, dan sistem manajemen basis datanya adalah Microsoft Access. Keluaran dari aplikasi yang dikembangkan adalah identifikasi telapak tangan user. Dari hasil pengujian, tingkat akurasi dari aplikasi ini sebesar 74,66% dalam membedakan antar user yang satu dengan yang lain.",human
Jurnal INFOTEL IT Telkom,2016,"Penelitian ini mengangkat kasus pada Kampus 2 Politeknik Negeri Ujung Pandang (PNUP) yang belum memiliki fasilitas jaringan wireless, padahal pemanfaatannya sudah dimulai pada awal tahun ajaran 2015/2016. Berdasarkan kondisi tersebut, maka dibuat desain jaringan wireless yang mempertimbangkan cakupan area dan kapasitas. Hasil penelitian menunjukkan bahwa desain jaringan wireless berdasarkan cakupan area dibutuhkan 15 buah AP untuk JTE, 20 buah AP untuk JAK, dan 19 buah AP untuk JAN. Sedangkan untuk desain jaringan wireless berdasarkan cakupan area dan kapasitas dibutuhkan 20 buah AP untuk JTE, 25 buah AP untuk JAK, dan 25 buah AP untuk JAN. Hasil ini menunjukkan bahwa dalam perancangan penempatan AP pada Kampus 2 PNUP sebaiknya mempertimbangkan cakupan area dan kapasitas, karena rancangan yang mempertimbangkan cakupan area saja hanya dapat memenuhi 77,00% kebutuhan AP. Penelitian ini mengangkat kasus pada Kampus 2 Politeknik Negeri Ujung Pandang (PNUP) yang belum memiliki fasilitas jaringan wireless, padahal pemanfaatannya sudah dimulai pada awal tahun ajaran 2015/2016. Berdasarkan kondisi tersebut, maka dibuat desain jaringan wireless yang mempertimbangkan cakupan area dan kapasitas. Hasil penelitian menunjukkan bahwa desain jaringan wireless berdasarkan cakupan area dibutuhkan 15 buah AP untuk JTE, 20 buah AP untuk JAK, dan 19 buah AP untuk JAN. Sedangkan untuk desain jaringan wireless berdasarkan cakupan area dan kapasitas dibutuhkan 20 buah AP untuk JTE, 25 buah AP untuk JAK, dan 25 buah AP untuk JAN. Hasil ini menunjukkan bahwa dalam perancangan penempatan AP pada Kampus 2 PNUP sebaiknya mempertimbangkan cakupan area dan kapasitas, karena rancangan yang mempertimbangkan cakupan area saja hanya dapat memenuhi 77,00% kebutuhan AP.",human
Jurnal INFOTEL IT Telkom,2016,"Tiga algoritma estimasi derau tanpa informasi sinyal transmisi dibandingkan hasil performanya. Ketiga estimator tersebut yaitu Maximum likelihood estimator, estimator berdasarkan cyclic prefix dan estimator dengan metode Forward consecutive mean excision (FCME). Perbandingan dilakukan dengan menggunakan masukan sinyal DVB-T dan dengan memvariasikan SNR dan jumlah OFDM simbol. Performa dari ketiganya diukur dengan NMSE. Cyclic prefix-estimator dan Maximum likelihood-estimator memiliki performa yang stabil terhadap perubahan SNR, sedangkan FCME-estimator memiliki performa yang berfluktuasi terhadap perubahan SNR. Penambahan jumlah simbol juga menghasilkan performa yang membaik pada ketiganya. Performa dari ketiganya menunjukkan bahwa maximum likelihood-estimator memiliki NMSE yang paling kecil. Artinya bahwa estimator ini memiliki tingkat keakuratan yang tinggi.",human
Jurnal INFOTEL IT Telkom,2016,"Robot line follower merupakan robot otonom yang dapat mengikuti jalur. Jalurnya bisa berupa garis berwarna hitam diatas permukaan putih atau sebaliknya. Selama ini kebanyakan peneliti merancang robot line follower kendali PID (Proportional-Integral-Derivative) untuk lintasan dengan tikungan yang relatif tumpul, namun pada penelitian ini, sistem kendali PID diterapkan pada robot line follower untuk menelusuri tiga jenis lintasan dengan sudut yang extrim. Robot ini menggunakan 8 buah sensor dengan asumsi 1 atau 2 sensor menyentuh garis lintasan dengan tebal 2 cm. Pada percobaan max. speed PWM 100 didapat tunning PID terbaik yaitu Kp = 3, Ki = 3 dan Kd = 0, menghasilkan waktu mencapai finish untuk lapangan A, B dan C masing-masing sebesar 3,59 s, 3,10 s dan 3,69 s. Sedangkan untuk max. speed PWM 255 didapat tunning PID terbaik yaitu Kp = 5, Ki = 5 dan Kd = 5, menghasilkan waktu mencapai finish untuk lapangan A, B dan C masing-masing sebesar 2,67 s, 2,46 s dan 2,78 s. Terakhir, max. speed sangat berpengaruh terhadap hasil tuning PID untuk lintasan extrim, Hal ini dikarenakan ketika kecepatan tinggi dibutuhkan sistem PID dengan respon time yang relatif cepat dan stabil.",human
