source,year,abstract,label
Jurnal Sisfokom ISB Atma Luhur,2013,"penelitian yang dilakukan bertujuan untuk dapat membuat sistem informasi pembayaran biaya komite berbasis jaringan pada smu negeri 2 pangkalpinang. diharapkan memilki manfaat untuk memberikan informasi-informasi yang dibutuhkan oleh setiap elemen dalam sekolah dan juga wali murid. untuk mencapai tujuan tersebut, alat bantu yang digunakan antara lain, bahasa pemprograman, alat bantu pengembangan sistem yakni fod, sdlc, uml dan erd dan basis data, metode pengujian menggunakan metode berorientasi obyek. spesifikasi software menggunakan visual basic 6 sebagai bahasa pemrograman dan access sebagai database. dari hasil penelitian yang diperoleh, maka saran-saran sangat dibutuhkan untuk dapat diberikan penulis yaitu system ini masih dapat dikembangkan agar",human
Jurnal COREIT UIN SUSKA (IndoT5 Parafrase),2016,"untuk memastikan dan memastikan bahwa investasi ti yang dikeluarkan oleh organisasi dalam proses dss01 (manage operation) pada organisasi yang telah menerapkan teknologi informasi dalam aktivitas bisnisnya, penilaian kapabilitas proses dsss01 yang dilakukan menghasilkan bahwa organisasi studi kasus masih berada pada level 0 dengan dasar praktik 3,16 (largerly achieved) dan skala kerja produk 2,98 (partially achieving). dan evaluasi, evaluasi, penilaian, penilaian (mei) yang lebih tinggi. tingkat), dan skala pekerjaan 2, dan mengevaluasi, untuk memastikan bahwa mereka dapat meningkatkan efisiensi yang diperlukan, untuk mencapai tujuan yang lebih baik, dan kinerja yang lebih efektif, dan, organisasi, dan strategi organisasi, implementasinya, yang lebih lanjut,",ai
ILKOM Jurnal Ilmiah UMI Makassar,2017,"lembaga xyz telah membuat sistem informasi akademik agar proses akademik berjalan lancar, namun selama ini belum ada penilaian pada sistem yang telah dibuat, apakah sistem itu sudah sesuai dengan standar pengelolaan it atau belum. karena itu penelitian ini menggunakan salah satu standar tata kelola ti yakni cobit. cobit apabila tata kelola ti sesuai dengan standar yang diakui, maka pengelolaan dianggap layak dipercaya, sehingga akan meningkatkan kepercayaan pengguna.. adapun pendekatan yang digunakan adalah kualitatif dan kuantitatif. pendekatan kualitatif dalam penelitian ini adalah data yang diperoleh melalui pengamatan (observasi) dan didasarkan pada penafsiran pemahaman peneliti secara subjektif. hasil penilaian pada sistem yang",human
Sistemasi (Sistem Informasi) UNISI (IndoT5 Parafrase),2016,"(psk) adalah perusahaan swasta nasional yang bergerak di bidang industri pengolahan hasil perkebunan, yang didirikan pada tanggal 5 desember 1967 dan berkantor pusat di jakarta, dengan nilai 0. 389 atau 38,9, sementara pemberian danatau penyertaan dana csr pt. pulau sambu kuala enok masih dilakukan seleksi sederhana, yaitu hanya melihat proposal yang diajukan tanpa mempertimbangkan kemungkinan lain, sehingga penggunaan teknologi informasi dapat digunakan secara maksimal. ( 1 ), dan ( 2 ) dari aplikasi yang diberikan oleh masyarakat. ( 3 ), dan sebagai kriteria yang relevansi ( csr) ( bmt), yang bersangkutan, dimana, yaitu, untuk tujuan, masing-masing-. - (mpp), danaan, )",ai
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2017,"kawasan pesisir kabupaten kulon progo terdiri dari empat kecamatan, yaitu kecamatan galur, panjatan, wates, dan temon. kawasan pesisir ini rentan terhadap dampak negatif aktifitas manusia seperti penggunaan tanah atau pemanfaatannya yang sering tumpang tindih. tujuan penelitian ini untuk menganalisis autokorelasi spasial terhadap pemanfaatan kawasan wilayah pesisir di kabupaten kulon progo. penelitian ini menggunakan salah satu pengujian autokorelasi spasial yaitu local indicators of spatial association (lisa) dengan indikator local morans i, yang menghasilkan signifikansi secara statistik tinggi (hotspots), signifikansi secara statistik rendah (coldspots), dan pencilan (outlier). hasil dari penelitian ini menunjukkan bahwa kecamatan yang termasuk kategori hotspots (h-h) diantaranya temon dengan",human
EXPLORE (Jurnal Sistem Informasi dan Telematika) UBL (IndoT5 Parafrase),2016,"untuk pembelajaran jarak jauh, konten harus menjadi perhatian utama dalam proses belajar mengajar, karena dalam pembelajaran jarak jauh, peserta belajar mendapatkan materi dengan proporsi yang lebih besar dari membaca konten secara mandiri daripada bertatap muka secara langsung dengan guru, penerapan multimedia pada konten pembelajaran jarak jauh akan lebih membantu peserta didik untuk menyerap lebih banyak materi pembelajaran, hal ini terbukti dengan peningkatan hasil belajar mahasiswa yang belajar mandiri menggunakan konsep blended learning.",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2016,"ini juga memiliki banyak alat kontrol atau alat gerak yang digunakan untuk alat kontrol utama, baik console maupun komputer, kinect yang dibuat oleh microsoft pada tahun 2010. kinect adalah alat yang menggunakan gerak tubuh sebagai alat masukan atau inputan, sehingga aplikasi edukatif ekosistem laut dibuat dengan menggunakan kinect sebagai alat utama penggerak, yang diharapkan dapat meningkatkan pengetahuan seseorang tentang infromasi ekosistem laut yang ada di indonesia. dan akan meningkatkan pengetahuan mereka tentang informasi ekosistem laut di indonesia.",ai
Jurnal INFOTEL IT Telkom (IndoT5 Parafrase),2014,"di bawah pengujian yang dilakukan, dht11 dan dht22 adalah sensor seri dht dari aosong electronics yang dapat melakukan pengukuran suhu dan kelembaban secara serempak dengan keluaran digital, informasi tentang akurasi terdapat di dalam lembar data keduanya, meskipun perbedaan lokasi dan platform tidak memberikan pengaruh pada hasil pengukuran. galat pengukuran kelembaban yang masih di atas 10 menunjukkan perlunya kalibrasi ulang di masa mendatang, selain ketepatan, kepresisian juga harus diuji menggunakan penghitungan sudut rata-rata yang berlaku untuk pengukuran kelembaban, dan sebaliknya memiliki rentang galat yang lebih lebar. - hasil pengukuran yang berbeda, dan skala yang akan digunakan untuk pengukuran yang tepat waktu",ai
JIP (Jurnal Informatika Polinema),2017,"saat ini salah satu penyebab kemacetan adalah lampu lalu lintas yang menggunakan waktu yang tetap sedangkan volume kendaraan selalu berubah-, sehingga lampu lalu lintas menjadi kurang efektif. maka dibutuhkan metode untuk menghitung lama lampu lalu lintas menyala dengan waktu sesuai dengan jumlah kendaraan. sistem ini mengimplementasikan 4 kamera pada persimpangan. kamera mengambil gambar saat jalur sedang kosong sebagai acuan, dan mengambil gambar setiap sequence sebagai input. gambar diproses menggunakan pengolahan citra, dari merubah format rgb menjadi grayscale, dilakukan proses subtraction dengan gambar acuan, penambahan brightness, merubah format grayscale menjadi biner dengan otsus threshold dan menghitung jumlah objek sebagai input dari",human
Jurnal INFOTEL IT Telkom (IndoT5 Parafrase),2011,"(kpi) yang baik adalah menggunakan batas gos 2, nilai gos ini dikaitkan dengan tabel erlang untuk mendapatkan nilai intensitas trafik yang tersedia dari konfigurasi tru yang telah ada sebelumnya, misalkan pada pabuaran 2 memiliki konfigurasi 3x2x3 karena kejenuhan pelanggan maka konfigurasi tru diupgrade menjadi 3x4x3, karena pada cell-cell ini mengcover area padat penduduk, tru upgrading ini dilakukan dengan harapan nilai blocking panggilan menjadi 0, sedangkan untuk kota, penerapan tru -tru - -, dan yang lebih dari tru dari. tru, dll 1 4 masing- s mereka tersebut a b c.",ai
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2016,"sari kedelai rosi setiap hari memproduksi sari kedelai yang akan disalurkan ke tiga tempat yaitu warung a, b dan c. penjualan di tiga tempat tersebut setiap harinya mengalami naik turun, akibatnya tidak jarang hasil produksi banyak yang tidak terjual sehingga mengakibatkan kerugian. selain itu juga mengakibatkan pengadaan bahan baku produksi yang tidak sesuai dengan hasil penjualannya. selama ini sari kedelai rosi dalam pengadaan bahan baku tidak dinamis setiap harinya atau tidak disesuaikan dengan perkiraan penjualan hari berikutnya karena belum menggunakan sistem prediksi. oleh karena itu perlu adanya suatu sistem yang dapat memprediksi penjualan setiap harinya. sistem prediksi yang dibuat menggunakan",human
"CESS (Computer Engineering, System and Science) (IndoT5 Parafrase)",2017,"( 1 ) metode penelitian yang digunakan adalah metode studi pustaka, analisis dan desain, kemudian dilakukan tahapan implementasi pada sistem yang telah dirancang, hasil yang diharapkan adalah dapat meningkatkan aspek kenyamanan dan kemudahan bagi pengguna dalam membuka atau mengunci pintu dengan sistem keamanan yang lebih canggih dan efisien dengan menggunakan smartphone android. kesimpulan yang diperoleh adalah peralatan ini telah diuji dan dapat digunakan dengan menggunakan smartphone android.",ai
Jurnal INFOTEL IT Telkom,2013,"sistem monitoring pada pintu gerbang merupakan bagian yang penting dalam meningkatkan sistem keamanan. teknologi yang cocok untuk diaplikasikan dipintu gerbang adalah teknologi rfid (radio frequency identification), karena komunikasi antar tag dengan rfid reader tidak memerlukan kontak langsung, sehingga cocok digunakan pada sistem yang berjalan secara otomatis. tag rfid dipasang di kendaraan penghuni sebagai kendaraan yang terdaftar di sistem monitoring, sedangkan kendaraan tamu tidak memiliki tag. model pengembangan perangkat lunak yang dipakai adalah model waterfall, yang terdiri atas analisis kebutuhan sistem, spesifikasi kebutuhan perangkat lunak, desain perangkat lunak (use case, diagram activity, class diagram, danentity relationship diagram), implementasi perangkat lunak (berupa",human
Jurnal Sisfokom ISB Atma Luhur,2014,"tujuan dari penelitian adalah untuk menghasilkan aplikasi yang dapat memberitahu pesanan pelanggan kebagian dapur, bar, kasir dan pelayan tidak perlu mencatat pesanan dicaptain order sehingga membantu mempercepat sistem pemesanan makanan pada restaurant. pengembangan sistem yang akan dibangun ini menggunakan metode pemrograman dan pengembangan perangkat lunak berorientasi objek yaitu oop (object oriented programming) dan model prototype dengan pengembangan perangkat lunak yang sudah ada. dan metode pengumpulan data yang digunakan dalam penelitian ini yaitu wawancara, observasi dan studi pustaka dari buku-buku yang berkaitan dengan topik. hasil dari penelitian ini adalah sebuah aplikasi pemesanan makanan pada bangka original cafe yang terintegrasi dimana pemesanan",human
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"telkom sebagai salah satu perusahaan telekomunikasi terbesar di indonesia, yang selalu berusaha untuk meningkatkan dan menjaga kualitas layanannya, dengan menyediakan layanan akses internet melalui produknya tdsl (tube data sheet locator) dan telepon, sistem peramalan ini dapat digunakan untuk mengetahui prediksiperamalan penjualan produk telekomunikasi pada tahun 2008-2012, sehingga dapat membantu pt. telekomunikasi, tbk untuk menentukan pengambilan keputusan penjualan dalam jangka waktu tertentu, dapat disimpulkan bahwa sistem perampingan ini dapat diterapkan untuk tujuan mendapatkan informasi yang akurat untuk membuat rencana masa mendatang, dan untuk menentukan keputusan penjualan produk tersebut harus dilakukan untuk tujuan tersebut adalah untuk tujuan untuk mengembangkan sistem informasi yang",ai
JIP (Jurnal Informatika Polinema) (IndoT5 Parafrase),2015,"untuk saat ini, pembuatan jadwal perawatan mobil di rental mobil maytrans masih berupa pencatatan pada buku pengelola, sehingga tidak akan ada lagi penumpukan jadwal perawatan kendaraan yang melebihi 3 mobil per hari, serta dilengkapi dengan estimasi biaya penggantian komponen mobil, penjadwalan perawatan otomatis dan hasil dari pengaturan perawatan mobil tersebut telah optimal sesuai dengan peraturan yang telah ditetapkan oleh pengelola rental. sehingga optimalisasi jadwal pemeliharaan mobil yang telah dibuat sudah optimal. 000,-,- aplikasi yang dibuat oleh pengelola. - aplikasi yang telah optimalisasi pengaturan jadwal perawatan yang telah diterapkan oleh sistem yang terakhir.",ai
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK (IndoT5 Parafrase)",2015,"diperlukan sebuah aplikasi sistem informasi untuk menentukan biaya iklan radio sebagai alternatif solusi yang dapat digunakan untuk memastikan bahwa pemasang iklan dapat memperoleh layanan yang cepat dan tepat, selain itu aplikasi ini dapat membantu memudahkan pemasaran dalam mengelola iklan radio. kata kunci sistem informasi, diagram konteks, dfd level 0, fd level 1 dan basis data yang ditunjukkan dalam relasi antartabel. kata kunci sistem informasi, biaya iklan radio.",ai
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK (IndoT5 Parafrase)",2017,"thermoelectric cooling (tec) teknologi, ketika arus dc mengalir ke elemen peltier yang terdiri dari beberapa pasang sel semikonduktor tipe p dan tipe n, yang akan menyebabkan salah satu sisi elemen peptier menjadi dingin dan sisi lainnya menjadi panas, variasi selain tegangan juga menggunakan variasi kecepatan udara pada sisi dingin 1, 2 dan 3 ms, hasil terbaik adalah 20 oc pada variasi dengan tegangan 12 v dan kecepatan 1 ms.",ai
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2016,dalam artikel ini peneliti membahas mengenai permasalahan kode etik dalam teknologi informasi di indonesia. pembahasan diungkapkan peneliti melalui studi kasus pada domain pt. mustika ratu. permasalahan yang dikemukakan dalam studi kasus tersebut adalah pelanggaran etika teknologi informasi (it) dengan menyalahgunakan nama domain merek dagang tersebut dan juga merupakan perilaku melanggar hukum khususnya merek dagang salah satu yang dilindungi negara dalam undang- undang hak kekayaan intelektual (haki). domain pt mustika ratu dipakai oleh pihak lain yaitu dengan nama domain mustika-ratu.com sedangan domain resmi pt mustika ratu adalah mustika- ratu.co.id. dan jika pihak tersebut menyalahgunakan domain merek dagang tersebut maka pihak tersebut,human
Jurnal INFOTEL IT Telkom,2016,"navigasi saat ini menjadi hal yang sangat penting untuk menunjang kehidupan manusia, bahkan dapat digunakan sebagai sistem pertahanan dan ketahanan negara. saat ini, sistem navigasi di indonesia masih tergantung dengan sistem navigasi negara lain, khususnya yang berbasis satelit. oleh karena itu, indonesia membutuhkan sebuah sistem navigasi yang mandiri. loran-c adalah sistem navigasi terestrial yang menggunakan frekuensi ground wave dengan metode triangulasi, sehingga mempunyai radius cakupan yang luas. pada penelitian ini dibuat subsistem pemancar sinyal master pada sistem navigasi loran-c dengan menggunakan fpga. penggunaan fpga dimaksudkan untuk pembangkitan sinyal loran-c analog melalui sintesa digital (direct digital synthesis) pada tingkat baseband agar",human
"SIMETRIS (Jurnal Teknik Mesin, Elektro dan Ilmu Komputer) UMK",2015,"penelitian ini membahas tentang cara membuat rule atau aturan menggunakan algoritma c4.5 terhadap kenaikan jabatan pada salah satu perusahaan swasta. luaran dari penelitian ini adalah sebuah metode atau rule c4.5 (pohon keputusan) yang digunakan dalam penentu atau membantu mengambil keputusan serta menentukan kenaikan jabatan karyawan. data dianalisis menggunakan perangkat lunak rapidminer yakni salah satu perangkat lunak berbasis open source. dalam menentukan kelayakan kenaikan jabatan pada perusahaan, digunakan metode penelitian data mining dengan framework kdd sehingga dapat diketahui tingkat akurasi dan presisinya. dengan adanya hasil penelitian maka dapat memberikan konstribusi bagi instansi terkait untuk dapat melakukan pemilihan mitra kerja dengan baik",human
